director_name,num_critic_for_reviews,gross,genres,actor_1_name,movie_title,num_voted_users,num_user_for_reviews,language,budget,title_year,imdb_score,rank,movie_facebook_likes,profit
Renny Harlin,61,108638745,Drama|History|War|Western,Dennis Quaid,The Alamo ,16832,815,English,42000000,2001,5.9,1.85,701,66638745
Renny Harlin,164,131144183,Action|Crime|Fantasy|Thriller,Angelina Jolie Pitt,Wanted ,299852,415,English,36000000,2010,5.9,1.85,0,95144183
Renny Harlin,91,17104669,Action|Drama|Thriller,Jennifer Garner,The Kingdom ,101386,437,English,35000000,2000,5.9,1.85,0,-17895331
Renny Harlin,191,35385560,Adventure|Animation|Comedy|Family|Sport,John Ratzenberger,Cars ,263853,255,English,18000000,2005,5.9,1.85,0,17385560
Renny Harlin,81,13052741,Action|Crime|Sci-Fi|Thriller,Talisa Soto,Ballistic: Ecks vs. Sever ,16761,126,English,2000000,2011,5.9,1.85,391,11052741
Renny Harlin,488,145000989,Adventure|Drama|History,Tom Hanks,Apollo 13 ,208817,116,English,46000,2000,5.9,1.85,5000,144954989
Renny Harlin,279,3219029,Drama|Mystery|Thriller,Tom Cruise,Eyes Wide Shut ,227071,213,English,103000000,2003,5.9,1.85,10000,-99780971
Renny Harlin,121,3151130,Action|Sci-Fi|Thriller,Ki Hong Lee,The Scorch Trials ,138246,302,English,100000000,2009,5.9,1.85,24000,-96848870
Renny Harlin,174,97680195,Adventure|Biography|Drama|History|War,Paul Brooke,The Messenger: The Story of Joan of Arc ,55889,274,English,28000000,1994,5.9,1.85,0,69680195
Renny Harlin,148,50921738,Action|Crime|Drama|Thriller,Paul Walker,Brick Mansions ,32103,559,English,2500000,1988,5.9,1.85,0,48421738
Renny Harlin,29,13038660,Biography|Crime|Drama|History,Billy Crudup,Spotlight ,195333,284,English,150000000,2000,5.9,1.85,80000,-136961340
Renny Harlin,290,69800000,Crime|Drama|Western,Viggo Mortensen,Appaloosa ,50198,51,Japanese,125000000,2010,5.9,1.85,0,-55200000
Renny Harlin,62,67962333,Adventure|Animation|Comedy|Drama|Family|Musical,Phil Vischer,Jonah: A VeggieTales Movie ,3135,123,English,120000000,1995,5.9,1.85,184,-52037667
Renny Harlin,70,10198766,Drama|Thriller,Laurence Olivier,The Boys from Brazil ,20660,203,English,100000000,1997,5.9,1.85,0,-89801234
Renny Harlin,111,2835886,Crime|Drama,Min-sik Choi,Lady Vengeance ,53508,760,Russian,85000000,1998,5.9,1.85,4000,-82164114
Rian Johnson,126,1064277,Adventure|Animation|Comedy|Family|Fantasy,Tom Hanks,Toy Story ,623757,164,English,78000000,2012,5.9,1.85,0,-76935723
Rian Johnson,113,352684,Drama|Mystery|Romance|Thriller|War,Brendan Fraser,The Quiet American ,24019,88,English,70000000,2011,5.9,1.85,983,-69647316
Ric Roman Waugh,216,15988876,Drama,Alison Lohman,Things We Lost in the Fire ,24104,150,English,70000000,1985,5.9,1.85,0,-54011124
Ric Roman Waugh,59,19673424,Documentary,Mick Jagger,An Inconvenient Truth ,67654,186,English,65000000,2004,5.9,1.85,0,-45326576
Rich Christiano,100,75888270,Documentary,Philip Seymour Hoffman,"Food, Inc. ",42389,155,English,60000000,2004,5.9,1.85,37000,15888270
Rich Cowan,15,15962471,Western,Clint Eastwood,Hang 'Em High ,25472,58,English,29000000,2003,5.9,1.85,0,-13037529
Rich Moore,188,31743332,Adventure|Animation|Comedy|Family|Sci-Fi,Jack McBrayer,Wreck-It Ralph ,272534,345,English,160000000,1995,5.9,1.85,40000,-128256668
Richard Attenborough,111,16831505,Crime|Thriller,Justin Timberlake,Runner Runner ,52069,365,English,7000000,2013,5.9,1.85,0,9831505
Richard Attenborough,152,31874869,Comedy|Drama|Family|Romance,America Ferrera,The Sisterhood of the Traveling Pants 2 ,22304,391,English,46000000,2013,5.9,1.85,894,-14125131
Richard Attenborough,43,22326247,Comedy|Sport,Adam Sandler,The Waterboy ,119450,203,English,25000000,2006,5.9,1.85,0,-2673753
Richard Attenborough,28,25407250,Drama|Romance|Sci-Fi,Scarlett Johansson,Her ,355126,339,English,70000000,2008,5.9,1.85,148000,-44592750
Richard Ayoade,365,30127963,Comedy,Woody Allen,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,31077,175,German,35000000,1999,5.9,1.85,0,-4872037
Richard Benjamin,119,19100000,Drama|Romance|War,Channing Tatum,Dear John ,104356,250,English,22000000,2001,5.9,1.85,14000,-2900000
Richard Benjamin,81,106369117,Comedy,Quinton Aaron,Be Kind Rewind ,79855,106,English,24000000,2015,5.9,1.85,0,82369117
Richard Benjamin,173,111544445,Drama,DeRay Davis,How She Move ,4600,27,English,94000000,1986,5.9,1.85,238,17544445
Richard Boddington,45,46440491,Comedy|Drama|Romance,Sook-Yin Lee,Shortbus ,27346,64,English,80000000,2006,5.9,1.85,0,-33559509
Richard Brooks,40,51045801,Comedy,Angell Conwell,The Wash ,5612,425,Spanish,83532,2012,5.9,1.85,842,50962269
Richard Brooks,79,75367693,Adventure|Comedy|Musical|Romance,Gladys Cooper,The Pirate ,3258,14,English,15000000,1989,5.9,1.85,359,60367693
Richard Brooks,337,528972,Drama,Colleen Dewhurst,The Nun's Story ,7071,419,English,2000000,2001,5.9,1.85,930,-1471028
Richard Brooks,46,110000082,Drama|Music|Romance,Vanessa Lengies,We Are Your Friends ,20885,156,English,33000000,2008,5.9,1.85,0,77000082
Richard Curtis,59,76501438,Adventure|Comedy|Fantasy,Natalie Portman,Your Highness ,85237,137,English,25000000,2003,5.9,1.85,18000,51501438
Richard Curtis,140,7689458,Action|Crime|Thriller,Liam Neeson,Taken 2 ,238671,347,English,25000000,1998,5.9,1.85,63000,-17310542
Richard Curtis,83,17757087,Comedy|Drama|Family|Sport,Clifton Collins Jr.,The Perfect Game ,2676,156,English,14000000,1998,5.9,1.85,0,3757087
Richard Donner,267,62933793,Action|Crime|Thriller,Jet Li,Lethal Weapon 4 ,127497,287,English,20000000,2005,5.9,1.85,0,42933793
Richard Donner,147,127144,Fantasy|Horror|Mystery|Thriller,Liam Neeson,The Haunting ,58184,123,English,11500000,1999,5.9,1.85,0,-11372856
Richard Donner,174,10572742,Action|Adventure|Drama|Thriller,Sylvester Stallone,Daylight ,53132,66,English,15000000,1996,5.9,1.85,0,-4427258
Richard Donner,157,123070338,Comedy|Romance,Chris Noth,Sex and the City             ,80025,431,English,10000000,2001,5.9,1.85,0,113070338
Richard Donner,93,123207194,Comedy|Fantasy|Horror,Christopher Lee,Gremlins 2: The New Batch ,68428,275,English,10000000,1997,5.9,1.85,0,113207194
Richard Donner,38,118311368,Adventure|Animation|Comedy|Family|Fantasy,Kevin Spacey,A Bug's Life ,211226,541,English,3500000,2011,5.9,1.85,0,114811368
Richard Donner,40,60522097,Drama|Fantasy|Romance,Kristen Stewart,Twilight ,348007,394,English,60000000,2012,5.9,1.85,19000,522097
Richard Donner,248,146282411,Crime|Drama|Thriller,Alona Tal,Broken City ,63548,325,English,25000000,2007,5.9,1.85,0,121282411
Richard Donner,107,61355436,Action|Crime|Drama|Thriller,Nicolas Cage,Stolen ,36914,116,English,22000000,2005,5.9,1.85,0,39355436
Richard Donner,56,162001186,Crime|Drama|Thriller,Harold Perrineau,Blood and Wine ,7772,178,English,26000000,1997,5.9,1.85,145,136001186
Richard Donner,57,73661010,Drama|Mystery,Philip Seymour Hoffman,Doubt ,99236,255,English,170000000,2012,5.9,1.85,0,-96338990
Richard Donner,42,30013346,Action|Adventure|Sci-Fi,Linda Harrison,Beneath the Planet of the Apes ,32378,317,English,144000000,1991,5.9,1.85,0,-113986654
Richard Dutcher,7,65012000,Horror|Romance|Thriller,Bella Thorne,Forget Me Not ,4866,95,English,95000000,2003,5.9,1.85,969,-29988000
Richard E. Grant,52,62321039,Action|Thriller,Darren Shahlavi,Pound of Flesh ,4099,369,English,25000000,2011,5.9,1.85,0,37321039
Richard Eyre,171,93771072,Comedy,Milla Jovovich,Zoolander ,201084,132,English,1500000,2009,5.9,1.85,0,92271072
Richard Eyre,67,70450000,Action|Comedy|Crime,Sammo Kam-Bo Hung,Mr. Nice Guy ,19774,287,English,2500000,2007,5.9,1.85,355,67950000
Richard Fleischer,180,279167575,Biography|Drama|Family,Johnny Depp,Finding Neverland ,174591,755,English,17000000,2015,5.9,1.85,0,262167575
Richard Fleischer,241,62453315,Comedy|Romance,Adam Scott,Leap Year ,71276,44,English,229575,1933,5.9,1.85,13000,62223740
Richard Fleischer,97,103738726,Action|Adventure|Fantasy,Mako,Conan the Destroyer ,62009,440,English,6000000,2002,5.9,1.85,2000,97738726
Richard Fleischer,37,44175394,Drama|Romance,Jennifer Ehle,The Greatest ,7394,133,English,45000000,2014,5.9,1.85,0,-824606
Richard Fleischer,211,29077547,Comedy,Tony Alva,Napoleon Dynamite ,161448,52,English,40000000,2001,5.9,1.85,0,-10922453
Richard Glatzer,90,113502246,Drama|Thriller,Mira Sorvino,Trade of Innocents ,748,31,English,15000000,2000,5.9,1.85,543,98502246
Richard Glatzer,95,74888996,Drama,Mehcad Brooks,Naturally Native ,103,109,English,8200000,1977,5.8,1.85,102,66688996
Richard J. Lewis,239,30538669,Comedy|Drama|Romance,Holly Hunter,Little Black Book ,15052,63,English,2500000,2009,5.8,1.85,484,28038669
Richard Kelly,91,25077977,Comedy|Romance,Dane Cook,Good Luck Chuck ,74622,660,English,17000000,2002,5.8,1.85,0,8077977
Richard Kelly,250,26870825,Drama|Music|Musical|Romance,Cassie Ventura,Step Up 2: The Streets ,67653,101,English,36000000,2009,5.8,1.85,0,-9129175
Richard Kelly,37,26435,Comedy|Drama,Will Ferrell,Everything Must Go ,40305,125,English,9000,2016,5.8,1.85,0,17435
Richard Kwietniowski,325,11043445,Documentary|Music,Harry Styles,One Direction: This Is Us ,22161,148,English,50000000,2007,5.8,1.85,0,-38956555
Richard Kwietniowski,35,30859000,Comedy|Crime|Horror|Thriller,Dave Legeno,The Cottage ,10056,15,English,10000000,2002,5.8,1.85,639,20859000
Richard LaGravenese,79,50807639,Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi,Vin Diesel,The Iron Giant ,128455,632,English,14000000,2003,5.8,1.85,0,36807639
Richard LaGravenese,57,36385763,Comedy|Drama|Family|Music|Romance,Emily Osment,Hannah Montana: The Movie ,31760,109,English,4500000,2006,5.8,1.85,0,31885763
Richard LaGravenese,85,13214255,Thriller,Radivoje Bukvic,Our Kind of Traitor ,2587,35,English,38000000,2006,5.8,1.85,0,-24785745
Richard LaGravenese,99,54215416,Drama|Romance,Tom Wilkinson,Oscar and Lucinda ,5648,33,English,6000000,2008,5.8,1.85,329,48215416
Richard LaGravenese,11,21244913,Adventure|Comedy|Sci-Fi,Anthony 'Citric' Campos,Idiocracy ,108052,9,English,1750211,2006,5.8,1.85,79000,19494702
Richard Lester,93,40118420,Drama|History|War,Billy Campbell,Gods and Generals ,13215,84,English,10000000,2015,5.8,1.85,953,30118420
Richard Lester,70,2223990,Comedy|Fantasy|Sci-Fi,Bridgette Wilson-Sampras,Just Visiting ,15130,801,English,9500000,2008,5.8,1.85,565,-7276010
Richard Lester,318,29136626,Comedy|Drama|History|Romance,Anupam Kher,Rang De Basanti ,70233,52,Norwegian,5600000,2004,5.8,1.85,0,23536626
Richard Lester,34,35707327,Horror,Manuela Velasco,[Rec] ,131462,128,English,550000,2009,5.8,1.85,15000,35157327
Richard Lester,238,58255287,Drama|Romance,Wesley Jonathan,Hidden Away ,955,56,English,2700000,2004,5.8,1.85,68,55555287
Richard Linklater,225,29062561,Comedy|Family|Fantasy,Mara Wilson,A Simple Wish ,4288,50,English,60000000,2005,5.8,1.85,517,-30937439
Richard Linklater,99,28873374,Biography|Crime|Drama|History|Thriller,Tom Hardy,Legend ,87682,130,English,8400000,1999,5.8,1.85,43000,20473374
Richard Linklater,275,43800000,Adventure|Comedy,Wilford Brimley,My Fellow Americans ,12278,22,Spanish,245000000,2012,5.8,1.85,758,-201200000
Richard Linklater,151,856942,Crime|Drama|Mystery|Thriller,Julia Roberts,Secret in Their Eyes ,20186,110,English,200000000,2000,5.8,1.85,0,-199143058
Richard Linklater,35,62318875,Action|Adventure|Thriller,Yaphet Kotto,Live and Let Die ,74957,202,English,65000000,2002,5.8,1.85,0,-2681125
Richard Linklater,224,6448817,Adventure|Animation|Family,Erin Fitzgerald,Snow Queen ,1159,38,English,80000000,2007,5.8,1.85,453,-73551183
Richard Linklater,43,56154094,Fantasy|Horror|Mystery|Thriller,Alex Rocco,Lady in White ,4695,1,English,40000000,2010,5.8,1.85,0,16154094
Richard Linklater,9,10411980,Comedy|Drama|Romance,John Mahoney,She's the One ,13949,494,English,20000000,2015,5.8,1.85,453,-9588020
Richard Linklater,1,58220776,Crime|Drama,Terry Pheto,Tsotsi ,25063,196,English,15000000,1997,5.8,1.85,0,43220776
Richard Linklater,74,15738632,Horror|Mystery|Sci-Fi|Thriller,Karra Elejalde,Timecrimes ,40878,532,English,5500000,2012,5.8,1.85,0,10238632
Richard Linklater,31,5664251,Comedy|Drama|Horror|Romance,Bryce Dallas Howard,Baghead ,3507,228,English,12000000,2011,5.8,1.85,443,-6335749
Richard Loncraine,359,66468315,Biography|Drama|Sport,Philip Seymour Hoffman,Moneyball ,283563,130,English,2500000,2008,5.8,1.85,27000,63968315
Richard Loncraine,137,3247816,Biography|Crime|Drama,Leonardo DiCaprio,J. Edgar ,102728,232,English,4700000,2016,5.8,1.85,16000,-1452184
Richard Loncraine,22,101334374,Comedy|Drama,Demi Moore,The Joneses ,33473,243,English,3000000,2010,5.8,1.85,0,98334374
Richard Marquand,90,71442,Action|Comedy|Crime|Western,Salma Hayek,Bandidas ,28848,524,English,2200000,2007,5.8,1.85,0,-2128558
Richard Montoya,65,158115031,Drama,Jennifer Lawrence,The Party's Over ,340,24,English,2000000,2007,5.8,1.85,32,156115031
Richard Raymond,74,36020063,Comedy|Romance,Woody Allen,Annie Hall ,192940,50,English,260000000,2012,5.8,1.85,0,-223979937
Richard Rich,54,20167424,Drama|Music|Romance,Holly Hunter,The Piano ,63931,753,English,200000000,2007,5.8,1.85,0,-179832576
Richard Schenkman,348,15818967,Crime|Drama,Ursula Andress,Taxi Driver ,507063,137,English,200000000,2001,5.8,1.85,35000,-184181033
Richard Schenkman,10,12398628,Documentary,America Olivo,Trekkies ,4407,170,English,130000000,2010,5.8,1.85,672,-117601372
Richard Shepard,70,3420871,Comedy|Romance|Sci-Fi|Thriller,Richard Epcar,Memoirs of an Invisible Man ,17365,1314,English,390000000,2007,5.8,1.85,630,-386579129
Richard Shepard,264,4244155,Horror|Mystery,Costas Mandylor,Saw IV ,111087,289,English,20000000,2010,5.8,1.85,0,-15755845
Richard Shepard,331,6857503,Adventure|Fantasy|Thriller,Bruce Dern,The Hole ,19157,29,English,30000000,2006,5.8,1.85,0,-23142497
Richard Wallace,9,223878,Drama|Music,Julie Walters,Billy Elliot ,98354,115,English,16000000,2007,5.8,1.85,0,-15776122
Richard Williams,16,5725,Comedy|Drama,François Cluzet,Little White Lies ,18395,24,English,10000000,1996,5.8,1.85,0,-9994275
Rick Bieber,183,38624000,Sci-Fi|Thriller,David Wayne,The Andromeda Strain ,25857,135,English,6000000,1982,5.8,1.85,0,32624000
Rick de Oliveira,54,54606,Adventure|Drama|Romance,Brooke Shields,The Blue Lagoon ,50125,55,English,1614000,1978,5.8,1.85,0,-1559394
Rick Famuyiwa,177,75754670,Drama|Sci-Fi,Brigitte Helm,Metropolis ,111841,172,Mandarin,40000000,2008,5.8,1.85,12000,35754670
Rick Famuyiwa,81,36976367,Drama|Romance,Ronn Moss,The Bold and the Beautiful             ,5478,21,English,750000,2011,5.8,1.85,748,36226367
Rick Famuyiwa,15,33987757,Drama,Ian Tracey,Aloft ,2103,5,English,55000000,1987,5.8,1.85,675,-21012243
Rick Famuyiwa,121,41597830,Adventure|Drama|Romance|War,Catherine Deneuve,March or Die ,2215,290,English,40000000,2014,5.8,1.85,122,1597830
Rick Friedberg,102,5300000,Adventure|Animation|Family|Fantasy,Bunta Sugawara,Spirited Away ,417971,181,English,23000000,1994,5.8,1.85,28000,-17700000
Rick Rosenthal,287,25615792,Drama|Mystery|Thriller,Mekhi Phifer,Slow Burn ,3299,42,English,20000000,2013,5.8,1.85,191,5615792
Ricki Stern,1,192467,Musical|Romance,Amos Oz,The Broadway Melody ,4546,32,English,5000000,2009,5.8,1.85,167,-4807533
Ricky Gervais,64,213079163,Romance|Short,Necar Zadegan,The Touch ,118,1,English,56000000,2002,5.8,1.85,30,157079163
Ridley Scott,509,105263257,Action|Adventure|Drama|History,Mark Addy,Robin Hood ,211765,546,English,10500000,1999,5.8,1.85,17000,94763257
Ridley Scott,518,51185897,Action|Adventure|Drama,Christian Bale,Exodus: Gods and Kings ,128682,657,English,10000,2005,5.8,1.85,51000,51175897
Ridley Scott,775,183125,Action|Adventure|Comedy|Crime,Demi Moore,Charlie's Angels: Full Throttle ,100821,554,English,15000000,2002,5.8,1.85,0,-14816875
Ridley Scott,225,17225675,Adventure|Comedy|Family|Fantasy,Sean Hayes,The Cat in the Hat ,36033,456,English,1200000,2009,5.8,1.85,946,16025675
Ridley Scott,228,176483808,Adventure|Comedy|Family|Fantasy,Chazz Palminteri,Stuart Little ,94172,179,English,84000000,1997,5.8,1.85,0,92483808
Ridley Scott,265,26096584,Comedy|Romance,Del Zamora,Town & Country ,4102,498,English,8000000,2012,5.8,1.85,53,18096584
Ridley Scott,300,93452056,Action|Sci-Fi,Joe Morton,Terminator 2: Judgment Day ,744891,585,English,25530000,2006,5.8,1.85,13000,67922056
Ridley Scott,200,101736215,Animation|Comedy|Family|Sport,Jeff Bridges,Surf's Up ,54077,407,English,20000,2013,5.8,1.85,0,101716215
Ridley Scott,280,169719,Animation|Comedy|Family,Steve Carell,Despicable Me ,385943,62,English,10000000,1993,5.8,1.85,31000,-9830281
Ridley Scott,525,54235441,Action|Mystery|Thriller,Liam Neeson,Non-Stop ,200647,110,English,51000000,2005,5.8,1.85,24000,3235441
Ridley Scott,95,128300000,Action|Adventure|Sci-Fi|Thriller,Adam Baldwin,Serenity ,242599,50,English,20000000,2014,5.8,1.85,14000,108300000
Ridley Scott,158,108662,Action|Comedy|Sci-Fi|Thriller,Drake Bell,Superhero Movie ,52052,134,English,7000000,1970,5.8,1.85,0,-6891338
Ridley Scott,589,60786269,Drama|Romance,J.K. Simmons,Up in the Air ,270238,326,English,80000000,1965,5.8,1.85,19000,-19213731
Ridley Scott,349,306715,Comedy|Fantasy|Horror|Thriller,Jason Flemyng,Seed of Chucky ,28632,244,English,30000000,2013,5.8,1.85,0,-29693285
Ridley Scott,58,2175312,Biography|Drama|Sport,Heath Ledger,Lords of Dogtown ,43903,331,English,14000000,2015,5.8,1.85,5000,-11824688
Ridley Scott,79,35057332,Action|Comedy|Thriller,Bashar Rahal,"War, Inc. ",20008,56,English,3000000,2011,5.8,1.85,883,32057332
Ridley Scott,130,74058698,Drama|Thriller,Nicolas Cage,Dying of the Light ,6964,26,English,300000,2001,5.8,1.85,0,73758698
Ringo Lam,141,269061,Action|Adventure|Horror|Thriller,Nicholas Gonzalez,Anacondas: The Hunt for the Blood Orchid ,22243,364,English,800000,1949,5.8,1.85,686,-530939
Risa Bramon Garcia,54,285761243,Action|Adventure|Drama|Fantasy|Sci-Fi,Ben Browder,Stargate: The Ark of Truth ,15862,65,German,3000000,1998,5.8,1.85,389,282761243
Rita Merson,33,19480739,Action|Crime,Anthony L. Fernandez,Close Range ,2425,206,English,25000000,1999,5.8,1.85,968,-5519261
Ritesh Batra,66,52353636,Biography|Documentary|History,Hugh M. Hefner,Inside Deep Throat ,5615,1,English,35000000,2009,5.8,1.85,592,17353636
Rob Bowman,209,49002815,Action|Comedy|Fantasy|Sci-Fi,Janeane Garofalo,Mystery Men ,53970,143,English,35000000,2005,5.8,1.85,0,14002815
Rob Bowman,136,27854896,Action|Crime|Drama|Mystery|Thriller,Melina Kanakaredes,The Long Kiss Goodnight ,60508,265,English,27000000,2016,5.8,1.85,4000,854896
Rob Bowman,313,48637684,Action|Comedy|Sci-Fi,Romany Malco,The Tuxedo ,61966,126,English,23000000,2008,5.8,1.85,797,25637684
Rob Bowman,234,110175871,Crime|Drama|Thriller,Ricardo Darín,Nine Queens ,38215,14,English,4000000,2009,5.8,1.85,0,106175871
Rob Cohen,418,54239856,Action|Adventure|Fantasy|Horror|Thriller,Jet Li,The Mummy: Tomb of the Dragon Emperor ,117927,501,English,8800000,2000,5.8,1.85,0,45439856
Rob Cohen,362,24629916,Action|Crime|Thriller,Paul Walker,The Fast and the Furious ,272223,988,English,35000000,1996,5.8,1.85,14000,-10370084
Rob Cohen,451,13060843,Action|Adventure|Sci-Fi|Thriller,Sam Shepard,Stealth ,45455,388,English,7000000,2011,5.8,1.85,0,6060843
Rob Cohen,95,15712072,Action|Comedy|Sci-Fi,Natalie Portman,Mars Attacks! ,172217,3,English,10000000,2005,5.8,1.85,0,5712072
Rob Cohen,73,3950294,Adventure|Drama|Family,David Gant,Two Brothers ,11798,2003,English,3500000,2015,5.8,1.85,2000,450294
Rob Cohen,57,22800000,Comedy|Family|Fantasy,Nate Richert,"Sabrina, the Teenage Witch             ",24420,263,English,35000000,2003,5.8,1.85,990,-12200000
Rob Cohen,83,5749134,Action|Sci-Fi,Michael Jai White,Universal Soldier: The Return ,24216,310,English,80000000,1963,5.8,1.85,401,-74250866
Rob Cohen,117,11634458,Comedy|Romance|Sport,Jon Lovitz,The Benchwarmers ,40651,262,English,25000000,2003,5.8,1.85,0,-13365542
